feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	收入	feature49	feature50
2	0	2	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	40	2	170	26	40	200	2	2	13	20	1	85	7	4	0	12	0	0	0	1	2	9	352	120	0	8250	60	175.86	1	134
4	1	3	0	1	0	16	12	13	1	1	0	0	0	0	0	0	0	0	0	0	26	4	396	25	26	400	4	4	6	7	1	99	7	12	1	14	0	1	66	1	2	11	0	0	0	6000	0	0	1	244
2	0	2	0	0	0	10	10	8	1	1	0	0	0	0	0	0	0	0	0	0	27	4	380	20	32	500	5	5	5	6	1	95	7	9	4	16	6	2	315	1	11	31	146	45	0	8250	22.5	73.12	0	0
1	0	1	0	1	0	22	22	16	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	7	12	1	5	1	2	104	1	5	13	0	0	0	7500	0	0	2	483
1	1	1	0	0	0	6	6	5	1	1	1	0	0	0	0	0	0	0	0	0	5	1	50	2	5	100	1	1	2	5	1	50	7	8	2	1	0	1	253	1	0	10	0	0	0	7800	0	0	0	0
1	0	1	0	2	0	20	20	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	5	0	0	0	0	0	0	137	135	2	9300	135	137	0	0
2	1	1	0	1	0	6	6	5	1	1	1	0	0	0	0	0	0	0	0	0	10	2	196	7	10	200	2	2	4	5	1	98	7	15	0	4	2	0	0	1	19	23	0	0	0	7350	0	0	9	298
4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	61	4	326	42	61	400	4	4	11	15	1	82	7	18	3	5	0	1	1	1	2	18	134	105	0	4500	26.25	33.41	2	195
3	0	3	0	0	0	12	12	11	1	1	0	0	0	0	0	0	0	0	0	0	18	3	281	14	18	300	3	3	5	6	1	94	7	7	0	23	2	1	1120	1	15	18	0	0	1	8300	0	0	3	255
5	0	4	0	2	0	3	3	5	1	1	0	0	0	0	0	0	0	0	0	0	24	5	499	23	24	500	5	5	5	5	1	100	7	2	0	2	1	2	182	1	4	21	0	0	0	5940	0	0	0	0
4	0	4	0	2	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	12	3	300	12	16	400	4	4	4	4	1	100	7	14	3	10	3	0	0	1	1	0	182	135	3	10500	33.75	45.62	0	0
1	0	1	0	0	0	14	14	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	7	0	0	0	0	0	20	15	0	9300	15	20.41	0	0
4	1	4	0	0	0	1	1	2	1	1	0	0	0	0	0	1	13	0	0	0	45	2	191	43	45	200	2	2	22	23	1	96	7	11	0	5	8	1	124	1	38	27	0	0	0	5400	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	7	53	0	1	0	2	91	1	4	11	0	0	0	0	0	0	2	275
4	1	3	0	0	0	6	6	3	1	1	1	0	0	0	0	0	0	0	0	0	24	3	280	16	35	500	4	4	5	9	1	75	7	12	1	6	3	2	408	1	15	38	255	165	0	6300	41.25	63.63	0	0
2	0	2	0	0	0	4	4	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	200	2	2	0	5	1	0	7	20	0	2	1	0	0	1	7	13	0	0	1	8550	0	0	3	225
1	1	0	0	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	7	8	1	14	3	0	0	1	0	13	0	0	0	2400	0	0	0	0
2	0	2	0	6	1	36	36	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	36	7	17	13	0	0	0	0	0	237	165	0	12900	82.5	118.66	0	0
2	2	0	0	1	0	8	8	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	13	2	0	0	0	0	0	266	165	0	8100	82.5	132.81	0	0
2	1	1	0	3	0	16	16	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	0	17	2	0	0	0	0	0	0	0	0	9150	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	20	100	1	1	0	20	1	0	7	36	0	12	0	1	120	1	13	22	52	45	0	7200	45	52.02	0	0
1	0	1	0	0	0	9	9	5	1	1	0	0	0	0	0	0	0	0	0	0	5	1	100	5	10	200	2	2	5	5	1	100	7	12	0	18	0	0	0	1	1	5	0	0	0	8100	0	0	1	169
2	1	1	0	0	0	9	8	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	28	0	0	0	0	0	0	0	0	0	8100	0	0	0	0
8	2	7	0	2	1	9	8	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	900	9	9	0	5	1	0	7	8	3	2	0	1	477	1	22	50	220	90	0	7800	11.25	27.46	0	0
2	2	0	0	0	0	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	16	200	2	2	0	8	1	0	7	10	0	3	0	1	149	1	7	10	287	105	0	6450	52.5	143.69	1	202
2	1	2	0	0	0	2	1	1	0	1	0	0	0	0	0	0	12	0	0	0	48	2	141	31	48	200	2	2	16	24	1	71	7	21	1	1	0	1	518	1	10	19	50	45	0	2400	22.5	24.9	1	532
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	15	15	15	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	31	3	42	7	0	0	0	0	0	0	0	0	9600	0	0	0	0
3	2	2	1	0	0	2	1	1	1	1	0	0	0	0	0	125	23	2	0	0	0	0	0	0	40	300	3	3	0	13	1	0	7	4	0	9	1	1	521	1	22	73	148	90	3	2300	30	49.25	0	0
1	0	1	0	1	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	1	1	0	3	1	0	7	9	1	13	1	2	68	1	1	19	0	0	0	8400	0	0	12	200
5	1	4	0	2	0	14	14	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	11	1	0	0	0	0	0	51	30	0	9420	6	10.12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	400	4	4	0	8	1	0	7	12	1	18	2	2	431	1	5	29	0	0	0	0	0	0	0	0
4	0	4	0	0	0	17	16	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	28	4	0	0	0	0	0	167	75	0	13050	18.75	41.82	0	0
1	0	1	0	0	0	7	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	0	7	3	0	0	0	0	0	9	0	0	9600	0	8.5	0	0
1	0	1	0	1	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	1	31	10	0	0	0	0	0	30	15	1	8700	15	29.52	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13	100	1	1	0	13	1	0	7	19	0	15	0	1	118	1	8	15	31	30	0	7800	30	31.4	0	0
5	0	5	1	0	0	9	7	8	1	1	1	0	0	0	0	0	0	0	0	0	27	5	490	24	27	500	5	5	5	5	1	98	7	0	0	17	1	1	145	1	5	10	487	300	0	8340	60	97.36	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	47	1	34	5	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	3	0	0	0	9	9	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	24	4	0	0	0	0	0	0	0	0	8900	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	33	0	21	13	0	0	0	0	0	0	0	1	0	0	0	0	0
1	1	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	31	7	0	0	0	0	0	71	45	0	5400	45	71.09	0	0
3	0	3	0	0	0	2	2	2	1	1	0	0	0	0	0	0	13	3	0	0	27	3	268	23	27	300	3	3	8	9	1	89	6	1	0	0	0	2	873	1	23	46	0	0	0	3200	0	0	35	662
2	1	1	0	1	0	8	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	4	1	0	0	0	0	0	50	45	0	4800	22.5	24.76	0	0
2	0	1	0	1	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	5	1	98	4	8	200	2	2	4	4	1	98	6	0	0	0	1	1	100	1	1	1	0	0	0	6150	0	0	0	0
1	0	1	0	1	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	96	1	3	100	1	1	1	3	1	96	6	0	0	1	0	1	261	1	8	12	36	30	0	8400	30	36.24	2	263
1	0	1	0	0	0	12	11	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	118	45	0	9300	45	118.24	0	0
1	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	3	0	0	0	0	0	0	0	0	300	0	0.48	0	0
4	0	4	0	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	400	4	4	0	2	1	0	6	0	0	0	0	1	112	1	11	29	191	150	0	8025	37.5	47.82	0	0
1	0	1	0	7	0	12	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	3	0	0	0	0	0	80	75	0	6000	75	79.89	0	0
1	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	3	0	1	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	600	5	5	0	2	1	0	6	0	0	0	0	2	694	1	21	25	707	405	0	7380	81	141.47	2	340
2	1	1	0	1	0	9	9	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	0	0	0	0	0	0	9150	0	0	0	0
2	0	2	0	1	0	10	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	0	0	0	0	0	0	9450	0	0	0	0
3	0	3	0	1	0	6	6	9	1	1	1	0	0	0	0	0	0	0	0	0	9	2	199	8	14	300	3	3	4	5	1	100	6	0	0	1	1	2	89	1	0	0	121	75	0	6200	25	40.22	0	0
2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	70	3	203	54	70	300	3	3	18	23	1	68	6	0	0	0	0	3	68	1	7	8	0	0	0	7950	0	0	9	1061
3	1	2	0	0	0	11	9	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	0	0	0	39	30	0	9100	10	12.99	0	0
2	1	1	0	0	0	7	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	0	0	0	179	30	0	9150	15	89.41	0	0
1	0	1	0	0	0	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	200	2	2	0	5	1	0	6	0	0	0	0	5	580	1	25	41	0	0	0	7500	0	0	17	340
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	6	0	2	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	9	5	495	7	12	600	6	6	1	2	1	99	6	0	0	4	0	2	68	1	8	29	534	435	0	8400	72.5	89.01	0	0
1	0	1	0	1	0	11	11	11	1	1	0	0	0	0	0	0	0	0	0	0	7	1	97	6	7	100	1	1	6	7	1	97	6	0	0	3	0	2	91	1	6	26	0	0	0	17700	0	0	1	185
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	100	1	1	0	25	1	0	6	3	0	5	1	0	0	1	3	22	184	45	0	7200	45	184.22	6	234
2	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	8	4	0	0	0	0	0	0	0	0	300	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	4	0	7	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	3	3	300	3	5	500	4	5	1	1	1	100	6	0	0	1	0	1	73	1	16	43	0	0	0	6525	0	0	0	0
3	0	2	0	0	0	5	4	5	1	1	0	0	0	0	0	0	0	0	0	0	20	4	400	20	20	400	4	4	5	5	1	100	6	0	0	2	0	1	154	1	6	18	108	90	0	5300	30	36.13	32	886
1	0	1	0	0	0	7	7	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	2	1	2	19	1	6	14	88	60	1	7800	60	87.92	0	0
4	1	1	0	0	0	2	2	2	1	1	0	0	0	0	0	132	25	0	0	0	81	4	316	57	81	600	4	4	14	20	1	53	6	2	0	2	0	0	0	1	44	62	0	0	0	4125	0	0	16	612
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	0	0	18	18	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9000	0	0	0	0
2	1	2	0	0	0	8	8	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	4	0	3	848	1	2	28	101	60	0	7950	30	50.51	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	13	2	0	0	0	0	0	0	0	1	0	0	0	0	0
1	0	1	0	1	0	9	9	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	8	0	0	0	0	0	0	35	30	0	8400	30	34.92	0	0
1	0	1	0	0	0	6	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	6	4	0	9	4	0	0	1	3	16	26	15	0	7200	15	25.92	0	0
3	0	3	0	4	0	2	2	2	1	1	0	0	0	0	1	0	0	0	0	0	11	3	198	7	11	300	3	3	2	4	1	66	6	6	0	7	0	0	0	1	8	20	392	180	0	6300	60	130.73	0	0
3	0	3	0	2	0	6	6	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	50	1	8	2	1	44	1	6	3	0	0	0	8500	0	0	7	239
1	0	1	0	0	0	9	9	8	1	1	1	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	6	1	0	9	0	0	0	1	9	28	67	30	0	8400	30	67.41	12	443
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	1	1	0	3	1	0	6	6	0	6	0	5	2163	1	11	23	0	0	0	0	0	0	0	0
3	1	2	0	0	0	4	4	3	1	1	0	0	0	0	0	0	3	2	0	0	27	3	220	22	48	400	4	4	7	12	1	73	6	0	0	2	0	3	28	1	15	29	151	90	0	3900	30	50.33	2	228
1	1	0	0	0	0	2	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	6	3	0	7	0	2	36	1	28	26	115	105	0	5100	105	115.25	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	6	1	0	3	0	1	64	1	3	23	0	0	1	0	0	0	0	0
1	0	1	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	19	3	300	19	19	400	3	3	6	6	1	75	6	0	0	2	0	1	344	1	23	25	0	0	0	6000	0	0	32	382
2	2	0	0	0	0	5	4	8	1	1	1	1	0	0	0	0	0	0	0	0	20	4	396	16	25	500	5	5	4	5	1	99	6	3	2	3	10	0	0	1	3	22	0	0	0	3750	0	0	0	0
2	0	1	1	0	0	5	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	200	2	2	0	8	1	0	6	0	0	0	0	1	1300	1	85	139	0	0	0	7650	0	0	0	0
5	1	4	0	1	0	8	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	4	5	0	0	0	0	0	173	75	0	9120	15	34.68	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	200	2	2	0	1	1	0	6	7	1	6	5	3	124	1	4	28	0	0	0	0	0	0	0	0
2	0	2	0	2	0	5	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	200	2	2	0	4	1	0	6	8	0	2	0	2	486	1	27	22	0	0	1	5250	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	1	1	0	20	1	0	6	5	0	11	3	0	0	1	30	59	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	500	5	5	0	15	1	0	6	3	0	11	2	2	63	1	2	6	0	0	0	0	0	0	0	0
3	1	2	0	0	0	5	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	300	3	3	0	3	1	0	6	3	1	8	1	3	91	1	5	10	0	0	0	6000	0	0	5	40
3	2	2	1	0	0	6	3	4	1	1	1	0	0	0	0	0	0	0	0	0	15	3	300	15	25	500	5	5	5	5	1	100	6	3	0	11	0	3	106	1	27	38	547	165	0	7000	55	182.23	31	811
1	0	1	0	2	0	8	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	13	3	0	0	0	0	0	0	0	0	9600	0	0	0	0
9	3	9	0	0	0	2	2	2	1	1	0	0	0	0	0	0	31	2	0	0	92	9	684	69	92	900	9	9	8	10	1	76	6	5	0	6	0	3	172	1	45	73	309	240	1	3033	26.66666667	34.29	35	469
2	1	2	0	0	0	5	5	5	1	1	1	0	0	0	0	0	0	0	0	0	12	2	200	12	12	200	2	2	6	6	1	100	6	10	0	6	0	2	130	1	11	26	0	0	0	7650	0	0	11	690
2	0	2	0	2	0	10	10	7	1	1	1	0	0	0	0	0	0	0	0	0	15	2	164	7	22	300	3	3	4	7	1	82	6	19	1	8	1	2	124	1	9	18	87	60	0	8400	30	43.68	0	0
1	0	1	0	1	0	6	6	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	32	15	0	8700	15	31.53	0	0
1	0	1	0	3	0	4	3	18	1	1	0	0	0	0	0	0	0	0	0	0	5	1	91	0	10	200	2	2	0	5	1	91	6	5	1	5	0	0	0	1	20	26	0	0	0	6900	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	1	1	0	20	1	0	6	7	0	22	7	2	730	1	2	18	0	0	0	0	0	0	0	0
1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	11	0	0	0	20	1	90	18	20	100	1	1	18	20	1	90	6	4	0	4	0	1	748	1	2	5	0	0	0	7200	0	0	18	559
1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	10	1	100	10	10	100	1	1	10	10	1	100	6	1	0	0	0	2	427	0	0	0	0	0	0	900	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	100	1	1	0	8	1	0	6	9	0	8	1	2	42	1	10	18	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	300	3	3	0	3	1	0	6	8	2	15	8	0	0	1	6	13	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	300	3	3	0	3	1	0	6	2	0	7	0	0	0	1	14	20	0	0	0	0	0	0	0	0
1	0	1	0	1	0	7	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	2	1	2	0	0	0	0	0	13	0	0	9600	0	13.08	0	0
1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	194	2	6	200	1	1	2	6	1	97	6	9	0	14	0	2	123	1	9	43	0	0	0	300	0	0	0	0
1	0	1	0	0	0	16	11	15	1	1	0	0	0	0	0	2	16	16	0	0	80	1	156	44	80	400	1	1	44	80	1	39	6	54	0	9	0	1	301	1	20	42	0	0	0	7800	0	0	7	964
8	0	7	0	1	0	8	7	10	1	1	1	0	0	0	0	0	0	0	0	0	40	8	788	34	40	800	8	8	4	5	1	99	6	1	0	2	0	3	312	1	54	30	328	165	0	7500	20.625	41.02	1	242
2	2	0	0	0	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	7	1	100	7	15	200	2	2	7	8	1	100	6	1	0	0	0	1	110	1	2	12	183	135	0	6450	67.5	91.33	10	345
2	2	1	0	0	0	18	18	16	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	200	2	2	0	6	1	0	6	0	0	2	0	2	38	1	7	7	38	30	0	7350	15	19.02	0	0
1	0	1	0	0	0	5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	7	1	96	5	7	100	1	1	5	7	1	96	6	8	0	4	4	1	295	1	25	29	50	45	0	8700	45	50.12	13	814
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	100	1	1	0	9	1	0	6	4	0	9	4	0	0	1	0	6	0	0	1	0	0	0	0	0
1	0	1	0	0	0	13	13	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	3	15	3	0	0	0	0	0	0	0	0	9600	0	0	0	0
1	1	0	0	0	0	6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	6	9	0	4	1	5	67	1	2	21	84	75	0	600	75	84.3	0	0
5	0	5	0	0	0	4	4	11	1	1	0	0	0	0	0	0	7	0	0	0	111	5	450	101	111	500	5	5	20	22	1	90	6	4	0	3	0	2	75	1	16	28	0	0	0	7020	0	0	27	179
4	1	4	0	0	0	9	8	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	11	2	2	95	1	4	17	0	0	0	7800	0	0	0	0
1	0	1	0	0	0	7	7	4	1	1	0	0	0	0	0	0	5	17	0	0	0	0	0	0	18	100	1	1	0	18	1	0	6	14	0	7	3	0	0	1	3	22	0	0	0	6300	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	2	2	0	23	1	0	6	20	2	10	4	0	0	1	7	13	0	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	2	2	0	23	1	0	6	25	0	14	24	0	0	1	8	13	15	15	0	0	15	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	25	500	4	4	0	6	1	0	6	7	0	12	0	0	0	1	6	30	0	0	2	0	0	0	0	0
2	0	2	0	5	0	6	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	7	3	21	0	0	0	0	0	32	15	0	7950	7.5	15.96	0	0
1	0	1	0	4	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	5	1	92	3	5	100	1	1	3	5	1	92	6	0	0	9	0	2	118	1	3	8	0	0	0	8400	0	0	0	0
1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	100	10	14	200	2	2	10	7	1	100	6	46	1	18	1	3	268	1	6	24	0	0	0	0	0	0	0	0
3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	35	3	0	0	0	0	0	0	40	300	3	3	0	13	1	0	6	5	0	9	3	2	32	1	11	27	116	90	0	4200	30	38.71	2	284
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	110	3	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	1	0	6	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	22	21	0	0	0	0	0	217	150	0	9300	75	108.41	0	0
2	0	2	0	0	0	4	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	50	15	0	12750	7.5	24.93	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0
